"MONTH;DAYOF WEEK;DEP DEL15;DEPTIMEBLK;DISTANCEGROUP;SEGMENTNUMBER;CONCURRENTFLIGHTS;NUMBEROFSEATS;CARRIERNAME;AIRPORTFLIGHTSMONTH;AIRLINEFLIGHTSMONTH;AIRLINEAIRPORTFLIGHTSMONTH;AVGMONTHLYPASSAIRPORT;AVGMONTHLYPASSAIRLINE;FLTATTENDANTSPERPASS;GROUNDSERVPERPASS;PLANEAGE;DEPARTINGAIRPORT;LATITUDE;LONGITUDE;PREVIOUSAIRPORT;PRCP;SNOW;SNWD;TMAX;AWND"
"1;5;1;1600-1659;5;2;23;150;JetBlue Airways;8569;23463;2010;1391212;3190369;0.0001600389254787507;0.00012686617611396965;17;Fort Lauderdale-Hollywood International;26.074;-80.152;Greater Buffalo International;0.0;0.0;0.0;77.0;10.07"
"1;5;0;1600-1659;5;2;23;100;JetBlue Airways;8569;23463;2010;1391212;3190369;0.0001600389254787507;0.00012686617611396965;12;Fort Lauderdale-Hollywood International;26.074;-80.152;Syracuse Hancock International;0.0;0.0;0.0;77.0;10.07"
"1;5;0;1200-1259;5;2;16;150;JetBlue Airways;8569;23463;2010;1391212;3190369;0.0001600389254787507;0.00012686617611396965;15;Fort Lauderdale-Hollywood International;26.074;-80.152;Chicago O'Hare International;0.0;0.0;0.0;77.0;10.07"
"1;5;0;2100-2159;3;2;17;162;JetBlue Airways;8569;23463;2010;1391212;3190369;0.0001600389254787507;0.00012686617611396965;13;Fort Lauderdale-Hollywood International;26.074;-80.152;Atlanta Municipal;0.0;0.0;0.0;77.0;10.07"
"1;5;0;1300-1359;5;2;11;150;JetBlue Airways;8569;23463;2010;1391212;3190369;0.0001600389254787507;0.00012686617611396965;19;Fort Lauderdale-Hollywood International;26.074;-80.152;Logan International;0.0;0.0;0.0;77.0;10.07"
"1;5;0;1100-1159;4;2;15;228;Spirit Air Lines;8569;15023;1688;1391212;2688839;9.173723925704242e-06;0.00012465107307156237;3;Fort Lauderdale-Hollywood International;26.074;-80.152;Detroit Metro Wayne County;0.0;0.0;0.0;77.0;10.07"
"1;5;0;0600-0659;7;2;17;178;Spirit Air Lines;8569;15023;1688;1391212;2688839;9.173723925704242e-06;0.00012465107307156237;5;Fort Lauderdale-Hollywood International;26.074;-80.152;Minneapolis-St Paul International;0.0;0.0;0.0;77.0;10.07"
"1;5;0;0900-0959;4;2;17;178;Spirit Air Lines;8569;15023;1688;1391212;2688839;9.173723925704242e-06;0.00012465107307156237;8;Fort Lauderdale-Hollywood International;26.074;-80.152;Orlando International;0.0;0.0;0.0;77.0;10.07"
"1;5;0;2000-2059;3;2;21;178;Spirit Air Lines;8569;15023;1688;1391212;2688839;9.173723925704242e-06;0.00012465107307156237;4;Fort Lauderdale-Hollywood International;26.074;-80.152;Niagara Falls International;0.0;0.0;0.0;77.0;10.07"
"1;5;0;0800-0859;5;2;13;145;Spirit Air Lines;8569;15023;1688;1391212;2688839;9.173723925704242e-06;0.00012465107307156237;13;Fort Lauderdale-Hollywood International;26.074;-80.152;Tampa International;0.0;0.0;0.0;77.0;10.07"
"1;5;0;0900-0959;5;2;17;228;Spirit Air Lines;8569;15023;1688;1391212;2688839;9.173723925704242e-06;0.00012465107307156237;4;Fort Lauderdale-Hollywood International;26.074;-80.152;Puerto Rico International;0.0;0.0;0.0;77.0;10.07"
"1;5;0;2000-2059;10;2;21;145;Spirit Air Lines;8569;15023;1688;1391212;2688839;9.173723925704242e-06;0.00012465107307156237;12;Fort Lauderdale-Hollywood International;26.074;-80.152;Pittsburgh International;0.0;0.0;0.0;77.0;10.07"
"1;5;0;2000-2059;5;2;21;228;Spirit Air Lines;8569;15023;1688;1391212;2688839;9.173723925704242e-06;0.00012465107307156237;3;Fort Lauderdale-Hollywood International;26.074;-80.152;LaGuardia;0.0;0.0;0.0;77.0;10.07"
"1;5;0;1000-1059;5;2;14;228;Spirit Air Lines;8569;15023;1688;1391212;2688839;9.173723925704242e-06;0.00012465107307156237;4;Fort Lauderdale-Hollywood International;26.074;-80.152;Friendship International;0.0;0.0;0.0;77.0;10.07"
"1;5;0;1800-1859;11;2;9;157;Alaska Airlines Inc.;8569;20315;124;1391212;2884187;3.233146156611231e-05;0.00017460144972655646;12;Fort Lauderdale-Hollywood International;26.074;-80.152;Seattle International;0.0;0.0;0.0;77.0;10.07"
"1;5;0;1900-1959;10;2;27;185;Alaska Airlines Inc.;8569;20315;124;1391212;2884187;3.233146156611231e-05;0.00017460144972655646;1;Fort Lauderdale-Hollywood International;26.074;-80.152;Los Angeles International;0.0;0.0;0.0;77.0;10.07"
"1;5;0;1200-1259;5;2;16;157;Delta Air Lines Inc.;8569;73508;1003;1391212;12460183;0.0001441658849878598;0.0001486602009422039;27;Fort Lauderdale-Hollywood International;26.074;-80.152;LaGuardia;0.0;0.0;0.0;77.0;10.07"
"1;5;0;1300-1359;6;2;11;180;Delta Air Lines Inc.;8569;73508;1003;1391212;12460183;0.0001441658849878598;0.0001486602009422039;5;Fort Lauderdale-Hollywood International;26.074;-80.152;Minneapolis-St Paul International;0.0;0.0;0.0;77.0;10.07"
"1;5;0;1600-1659;3;2;23;199;Delta Air Lines Inc.;8569;73508;1003;1391212;12460183;0.0001441658849878598;0.0001486602009422039;19;Fort Lauderdale-Hollywood International;26.074;-80.152;Atlanta Municipal;0.0;0.0;0.0;77.0;10.07"
"1;5;0;1300-1359;3;2;11;199;Delta Air Lines Inc.;8569;73508;1003;1391212;12460183;0.0001441658849878598;0.0001486602009422039;28;Fort Lauderdale-Hollywood International;26.074;-80.152;Atlanta Municipal;0.0;0.0;0.0;77.0;10.07"
"1;5;0;0900-0959;3;2;17;199;Delta Air Lines Inc.;8569;73508;1003;1391212;12460183;0.0001441658849878598;0.0001486602009422039;27;Fort Lauderdale-Hollywood International;26.074;-80.152;Atlanta Municipal;0.0;0.0;0.0;77.0;10.07"
"1;5;1;0900-0959;3;2;17;143;Southwest Airlines Co.;8569;107363;2292;1391212;13382999;6.178236301460919e-05;9.889412309998219e-05;19;Fort Lauderdale-Hollywood International;26.074;-80.152;Indianapolis Muni/Weir Cook;0.0;0.0;0.0;77.0;10.07"
"1;5;0;1100-1159;5;2;15;175;Southwest Airlines Co.;8569;107363;2292;1391212;13382999;6.178236301460919e-05;9.889412309998219e-05;6;Fort Lauderdale-Hollywood International;26.074;-80.152;Kansas City International;0.0;0.0;0.0;77.0;10.07"
"1;5;1;1000-1059;4;2;14;143;Southwest Airlines Co.;8569;107363;2292;1391212;13382999;6.178236301460919e-05;9.889412309998219e-05;16;Fort Lauderdale-Hollywood International;26.074;-80.152;William P Hobby;0.0;0.0;0.0;77.0;10.07"
"1;5;0;1700-1759;4;2;17;143;Southwest Airlines Co.;8569;107363;2292;1391212;13382999;6.178236301460919e-05;9.889412309998219e-05;21;Fort Lauderdale-Hollywood International;26.074;-80.152;Greater Buffalo International;0.0;0.0;0.0;77.0;10.07"
"1;5;0;1000-1059;4;2;14;143;Southwest Airlines Co.;8569;107363;2292;1391212;13382999;6.178236301460919e-05;9.889412309998219e-05;13;Fort Lauderdale-Hollywood International;26.074;-80.152;Puerto Rico International;0.0;0.0;0.0;77.0;10.07"
"1;5;0;1000-1059;7;2;14;175;Southwest Airlines Co.;8569;107363;2292;1391212;13382999;6.178236301460919e-05;9.889412309998219e-05;2;Fort Lauderdale-Hollywood International;26.074;-80.152;Lambert-St. Louis International;0.0;0.0;0.0;77.0;10.07"
"1;5;0;1000-1059;5;2;14;143;Southwest Airlines Co.;8569;107363;2292;1391212;13382999;6.178236301460919e-05;9.889412309998219e-05;20;Fort Lauderdale-Hollywood International;26.074;-80.152;Nashville International;0.0;0.0;0.0;77.0;10.07"
"1;5;0;0900-0959;5;2;17;143;Southwest Airlines Co.;8569;107363;2292;1391212;13382999;6.178236301460919e-05;9.889412309998219e-05;13;Fort Lauderdale-Hollywood International;26.074;-80.152;Atlanta Municipal;0.0;0.0;0.0;77.0;10.07"
"1;5;0;1600-1659;3;2;23;143;Southwest Airlines Co.;8569;107363;2292;1391212;13382999;6.178236301460919e-05;9.889412309998219e-05;20;Fort Lauderdale-Hollywood International;26.074;-80.152;Friendship International;0.0;0.0;0.0;77.0;10.07"
"1;5;0;0900-0959;5;2;17;175;Southwest Airlines Co.;8569;107363;2292;1391212;13382999;6.178236301460919e-05;9.889412309998219e-05;4;Fort Lauderdale-Hollywood International;26.074;-80.152;Philadelphia International;0.0;0.0;0.0;77.0;10.07"
"1;5;0;1000-1059;1;2;14;143;Southwest Airlines Co.;8569;107363;2292;1391212;13382999;6.178236301460919e-05;9.889412309998219e-05;10;Fort Lauderdale-Hollywood International;26.074;-80.152;Newark Liberty International;0.0;0.0;0.0;77.0;10.07"
"1;5;0;1900-1959;1;2;27;143;Southwest Airlines Co.;8569;107363;2292;1391212;13382999;6.178236301460919e-05;9.889412309998219e-05;15;Fort Lauderdale-Hollywood International;26.074;-80.152;Standiford Field;0.0;0.0;0.0;77.0;10.07"
"1;5;0;1900-1959;4;2;27;175;Southwest Airlines Co.;8569;107363;2292;1391212;13382999;6.178236301460919e-05;9.889412309998219e-05;5;Fort Lauderdale-Hollywood International;26.074;-80.152;Long Island MacArthur;0.0;0.0;0.0;77.0;10.07"
"1;5;0;0800-0859;8;2;13;175;Southwest Airlines Co.;8569;107363;2292;1391212;13382999;6.178236301460919e-05;9.889412309998219e-05;5;Fort Lauderdale-Hollywood International;26.074;-80.152;Orlando International;0.0;0.0;0.0;77.0;10.07"
"1;5;0;1100-1159;4;2;15;175;Southwest Airlines Co.;8569;107363;2292;1391212;13382999;6.178236301460919e-05;9.889412309998219e-05;2;Fort Lauderdale-Hollywood International;26.074;-80.152;Chicago Midway International;0.0;0.0;0.0;77.0;10.07"
"1;5;0;1100-1159;5;2;15;175;Southwest Airlines Co.;8569;107363;2292;1391212;13382999;6.178236301460919e-05;9.889412309998219e-05;2;Fort Lauderdale-Hollywood International;26.074;-80.152;Albany International;0.0;0.0;0.0;77.0;10.07"
"1;5;0;1500-1559;5;2;17;143;Southwest Airlines Co.;8569;107363;2292;1391212;13382999;6.178236301460919e-05;9.889412309998219e-05;11;Fort Lauderdale-Hollywood International;26.074;-80.152;Tampa International;0.0;0.0;0.0;77.0;10.07"
"1;5;0;1700-1759;5;2;17;143;Southwest Airlines Co.;8569;107363;2292;1391212;13382999;6.178236301460919e-05;9.889412309998219e-05;17;Fort Lauderdale-Hollywood International;26.074;-80.152;Dallas Love Field;0.0;0.0;0.0;77.0;10.07"
"1;5;0;1100-1159;5;2;15;175;Southwest Airlines Co.;8569;107363;2292;1391212;13382999;6.178236301460919e-05;9.889412309998219e-05;1;Fort Lauderdale-Hollywood International;26.074;-80.152;General Mitchell Field;0.0;0.0;0.0;77.0;10.07"
"1;5;0;1000-1059;5;2;14;143;Southwest Airlines Co.;8569;107363;2292;1391212;13382999;6.178236301460919e-05;9.889412309998219e-05;12;Fort Lauderdale-Hollywood International;26.074;-80.152;Ronald Reagan Washington National;0.0;0.0;0.0;77.0;10.07"
"1;5;0;1000-1059;1;2;14;143;Southwest Airlines Co.;8569;107363;2292;1391212;13382999;6.178236301460919e-05;9.889412309998219e-05;18;Fort Lauderdale-Hollywood International;26.074;-80.152;Theodore Francis Green State;0.0;0.0;0.0;77.0;10.07"
"1;5;0;1500-1559;5;2;17;172;American Airlines Inc.;8569;75506;554;1391212;11744595;9.82082928995461e-05;0.00017728721959309724;10;Fort Lauderdale-Hollywood International;26.074;-80.152;Dallas Fort Worth Regional;0.0;0.0;0.0;77.0;10.07"
"1;5;1;2000-2059;5;2;21;228;Spirit Air Lines;8569;15023;1688;1391212;2688839;9.173723925704242e-06;0.00012465107307156237;1;Fort Lauderdale-Hollywood International;26.074;-80.152;Atlanta Municipal;0.0;0.0;0.0;77.0;10.07"
"1;5;0;1800-1859;4;2;9;145;Spirit Air Lines;8569;15023;1688;1391212;2688839;9.173723925704242e-06;0.00012465107307156237;13;Fort Lauderdale-Hollywood International;26.074;-80.152;Nafec Atlantic City;0.0;0.0;0.0;77.0;10.07"
"1;5;1;0700-0759;5;2;30;178;Spirit Air Lines;8569;15023;1688;1391212;2688839;9.173723925704242e-06;0.00012465107307156237;5;Fort Lauderdale-Hollywood International;26.074;-80.152;Plattsburgh International;0.0;0.0;0.0;77.0;10.07"
"1;5;0;0900-0959;1;2;17;145;Spirit Air Lines;8569;15023;1688;1391212;2688839;9.173723925704242e-06;0.00012465107307156237;9;Fort Lauderdale-Hollywood International;26.074;-80.152;Louis Armstrong New Orleans International;0.0;0.0;0.0;77.0;10.07"
"1;5;0;2000-2059;5;2;21;228;Spirit Air Lines;8569;15023;1688;1391212;2688839;9.173723925704242e-06;0.00012465107307156237;4;Fort Lauderdale-Hollywood International;26.074;-80.152;Fort Lauderdale-Hollywood International;0.0;0.0;0.0;77.0;10.07"
"1;5;0;2000-2059;4;2;21;178;Spirit Air Lines;8569;15023;1688;1391212;2688839;9.173723925704242e-06;0.00012465107307156237;4;Fort Lauderdale-Hollywood International;26.074;-80.152;Port Columbus International;0.0;0.0;0.0;77.0;10.07"
"1;5;0;0700-0759;5;2;30;228;Spirit Air Lines;8569;15023;1688;1391212;2688839;9.173723925704242e-06;0.00012465107307156237;2;Fort Lauderdale-Hollywood International;26.074;-80.152;Ramey AFB;0.0;0.0;0.0;77.0;10.07"
"1;5;0;2100-2159;5;2;17;228;Spirit Air Lines;8569;15023;1688;1391212;2688839;9.173723925704242e-06;0.00012465107307156237;2;Fort Lauderdale-Hollywood International;26.074;-80.152;Chicago O'Hare International;0.0;0.0;0.0;77.0;10.07"
"1;5;0;1300-1359;5;2;11;181;American Airlines Inc.;8569;75506;554;1391212;11744595;9.82082928995461e-05;0.00017728721959309724;3;Fort Lauderdale-Hollywood International;26.074;-80.152;Chicago O'Hare International;0.0;0.0;0.0;77.0;10.07"
"1;5;0;1700-1759;5;3;17;172;American Airlines Inc.;8569;75506;554;1391212;11744595;9.82082928995461e-05;0.00017728721959309724;9;Fort Lauderdale-Hollywood International;26.074;-80.152;Chicago O'Hare International;0.0;0.0;0.0;77.0;10.07"
"1;5;1;1100-1159;5;3;15;228;Spirit Air Lines;8569;15023;1688;1391212;2688839;9.173723925704242e-06;0.00012465107307156237;1;Fort Lauderdale-Hollywood International;26.074;-80.152;Dallas Fort Worth Regional;0.0;0.0;0.0;77.0;10.07"
"1;5;0;1600-1659;5;3;23;154;United Air Lines Inc.;8569;46218;624;1391212;8501631;0.00025380424062159367;0.00022898547349326266;21;Fort Lauderdale-Hollywood International;26.074;-80.152;Chicago O'Hare International;0.0;0.0;0.0;77.0;10.07"
"1;5;0;1500-1559;5;3;17;160;American Airlines Inc.;8569;75506;554;1391212;11744595;9.82082928995461e-05;0.00017728721959309724;19;Fort Lauderdale-Hollywood International;26.074;-80.152;Chicago O'Hare International;0.0;0.0;0.0;77.0;10.07"
"1;5;1;1600-1659;5;3;23;142;United Air Lines Inc.;8569;46218;624;1391212;8501631;0.00025380424062159367;0.00022898547349326266;25;Fort Lauderdale-Hollywood International;26.074;-80.152;Houston Intercontinental;0.0;0.0;0.0;77.0;10.07"
"1;5;0;2100-2159;4;3;17;173;United Air Lines Inc.;8569;46218;624;1391212;8501631;0.00025380424062159367;0.00022898547349326266;7;Fort Lauderdale-Hollywood International;26.074;-80.152;McCarran International;0.0;0.0;0.0;77.0;10.07"
"1;5;0;1500-1559;4;3;17;173;United Air Lines Inc.;8569;46218;624;1391212;8501631;0.00025380424062159367;0.00022898547349326266;18;Fort Lauderdale-Hollywood International;26.074;-80.152;Houston Intercontinental;0.0;0.0;0.0;77.0;10.07"
"1;5;0;1800-1859;3;3;9;145;Spirit Air Lines;8569;15023;1688;1391212;2688839;9.173723925704242e-06;0.00012465107307156237;13;Fort Lauderdale-Hollywood International;26.074;-80.152;Houston Intercontinental;0.0;0.0;0.0;77.0;10.07"
"1;5;0;1500-1559;7;3;17;173;United Air Lines Inc.;8569;46218;624;1391212;8501631;0.00025380424062159367;0.00022898547349326266;5;Fort Lauderdale-Hollywood International;26.074;-80.152;Stapleton International;0.0;0.0;0.0;77.0;10.07"
"1;5;0;1500-1559;5;3;17;191;Delta Air Lines Inc.;8569;73508;1003;1391212;12460183;0.0001441658849878598;0.0001486602009422039;3;Fort Lauderdale-Hollywood International;26.074;-80.152;John F. Kennedy International;0.0;0.0;0.0;77.0;10.07"
"1;5;0;1600-1659;5;3;23;157;Delta Air Lines Inc.;8569;73508;1003;1391212;12460183;0.0001441658849878598;0.0001486602009422039;27;Fort Lauderdale-Hollywood International;26.074;-80.152;Logan International;0.0;0.0;0.0;77.0;10.07"
"1;5;0;1000-1059;3;3;14;191;Delta Air Lines Inc.;8569;73508;1003;1391212;12460183;0.0001441658849878598;0.0001486602009422039;1;Fort Lauderdale-Hollywood International;26.074;-80.152;Atlanta Municipal;0.0;0.0;0.0;77.0;10.07"
"1;5;0;1100-1159;3;3;15;199;Delta Air Lines Inc.;8569;73508;1003;1391212;12460183;0.0001441658849878598;0.0001486602009422039;19;Fort Lauderdale-Hollywood International;26.074;-80.152;Atlanta Municipal;0.0;0.0;0.0;77.0;10.07"
"1;5;0;1200-1259;3;3;16;199;Delta Air Lines Inc.;8569;73508;1003;1391212;12460183;0.0001441658849878598;0.0001486602009422039;27;Fort Lauderdale-Hollywood International;26.074;-80.152;Atlanta Municipal;0.0;0.0;0.0;77.0;10.07"
"1;5;0;1900-1959;3;3;27;199;Delta Air Lines Inc.;8569;73508;1003;1391212;12460183;0.0001441658849878598;0.0001486602009422039;17;Fort Lauderdale-Hollywood International;26.074;-80.152;Atlanta Municipal;0.0;0.0;0.0;77.0;10.07"
"1;5;0;1500-1559;6;3;17;180;Delta Air Lines Inc.;8569;73508;1003;1391212;12460183;0.0001441658849878598;0.0001486602009422039;1;Fort Lauderdale-Hollywood International;26.074;-80.152;Minneapolis-St Paul International;0.0;0.0;0.0;77.0;10.07"
"1;5;0;1900-1959;5;3;27;150;JetBlue Airways;8569;23463;2010;1391212;3190369;0.0001600389254787507;0.00012686617611396965;14;Fort Lauderdale-Hollywood International;26.074;-80.152;Austin - Bergstrom International;0.0;0.0;0.0;77.0;10.07"
"1;5;0;1200-1259;5;3;16;162;JetBlue Airways;8569;23463;2010;1391212;3190369;0.0001600389254787507;0.00012686617611396965;16;Fort Lauderdale-Hollywood International;26.074;-80.152;Bradley International;0.0;0.0;0.0;77.0;10.07"
"1;5;0;2000-2059;3;3;21;100;JetBlue Airways;8569;23463;2010;1391212;3190369;0.0001600389254787507;0.00012686617611396965;13;Fort Lauderdale-Hollywood International;26.074;-80.152;Richmond International;0.0;0.0;0.0;77.0;10.07"
"1;5;1;1700-1759;5;3;17;162;JetBlue Airways;8569;23463;2010;1391212;3190369;0.0001600389254787507;0.00012686617611396965;14;Fort Lauderdale-Hollywood International;26.074;-80.152;Atlanta Municipal;0.0;0.0;0.0;77.0;10.07"
"1;5;0;1700-1759;2;3;17;100;JetBlue Airways;8569;23463;2010;1391212;3190369;0.0001600389254787507;0.00012686617611396965;8;Fort Lauderdale-Hollywood International;26.074;-80.152;Louis Armstrong New Orleans International;0.0;0.0;0.0;77.0;10.07"
"1;5;1;2000-2059;5;3;21;200;JetBlue Airways;8569;23463;2010;1391212;3190369;0.0001600389254787507;0.00012686617611396965;3;Fort Lauderdale-Hollywood International;26.074;-80.152;John F. Kennedy International;0.0;0.0;0.0;77.0;10.07"
"1;5;1;1500-1559;5;3;17;129;JetBlue Airways;8569;23463;2010;1391212;3190369;0.0001600389254787507;0.00012686617611396965;11;Fort Lauderdale-Hollywood International;26.074;-80.152;John F. Kennedy International;0.0;0.0;0.0;77.0;10.07"
"1;5;0;2000-2059;5;3;21;150;JetBlue Airways;8569;23463;2010;1391212;3190369;0.0001600389254787507;0.00012686617611396965;19;Fort Lauderdale-Hollywood International;26.074;-80.152;Richmond International;0.0;0.0;0.0;77.0;10.07"
"1;5;1;1200-1259;5;3;16;150;JetBlue Airways;8569;23463;2010;1391212;3190369;0.0001600389254787507;0.00012686617611396965;13;Fort Lauderdale-Hollywood International;26.074;-80.152;Newark Liberty International;0.0;0.0;0.0;77.0;10.07"
"1;5;1;1400-1459;5;3;13;150;JetBlue Airways;8569;23463;2010;1391212;3190369;0.0001600389254787507;0.00012686617611396965;15;Fort Lauderdale-Hollywood International;26.074;-80.152;Puerto Rico International;0.0;0.0;0.0;77.0;10.07"
"1;5;0;1400-1459;4;3;13;150;JetBlue Airways;8569;23463;2010;1391212;3190369;0.0001600389254787507;0.00012686617611396965;13;Fort Lauderdale-Hollywood International;26.074;-80.152;Newark Liberty International;0.0;0.0;0.0;77.0;10.07"
"1;5;0;1500-1559;5;3;17;150;JetBlue Airways;8569;23463;2010;1391212;3190369;0.0001600389254787507;0.00012686617611396965;16;Fort Lauderdale-Hollywood International;26.074;-80.152;Logan International;0.0;0.0;0.0;77.0;10.07"
"1;5;0;1500-1559;5;3;17;191;Delta Air Lines Inc.;8569;73508;1003;1391212;12460183;0.0001441658849878598;0.0001486602009422039;1;Fort Lauderdale-Hollywood International;26.074;-80.152;LaGuardia;0.0;0.0;0.0;77.0;10.07"
"1;5;0;1600-1659;5;3;23;145;Spirit Air Lines;8569;15023;1688;1391212;2688839;9.173723925704242e-06;0.00012465107307156237;12;Fort Lauderdale-Hollywood International;26.074;-80.152;Kansas City International;0.0;0.0;0.0;77.0;10.07"
"1;5;0;2100-2159;3;3;17;145;Spirit Air Lines;8569;15023;1688;1391212;2688839;9.173723925704242e-06;0.00012465107307156237;13;Fort Lauderdale-Hollywood International;26.074;-80.152;Bradley International;0.0;0.0;0.0;77.0;10.07"
"1;5;0;2000-2059;9;3;21;178;Spirit Air Lines;8569;15023;1688;1391212;2688839;9.173723925704242e-06;0.00012465107307156237;8;Fort Lauderdale-Hollywood International;26.074;-80.152;Myrtle Beach International;0.0;0.0;0.0;77.0;10.07"
"1;5;0;1700-1759;3;3;17;145;Spirit Air Lines;8569;15023;1688;1391212;2688839;9.173723925704242e-06;0.00012465107307156237;14;Fort Lauderdale-Hollywood International;26.074;-80.152;Atlanta Municipal;0.0;0.0;0.0;77.0;10.07"
"1;5;0;1500-1559;5;3;17;228;Spirit Air Lines;8569;15023;1688;1391212;2688839;9.173723925704242e-06;0.00012465107307156237;2;Fort Lauderdale-Hollywood International;26.074;-80.152;Logan International;0.0;0.0;0.0;77.0;10.07"
"1;5;0;1400-1459;3;3;13;160;American Airlines Inc.;8569;75506;554;1391212;11744595;9.82082928995461e-05;0.00017728721959309724;2;Fort Lauderdale-Hollywood International;26.074;-80.152;Douglas Municipal;0.0;0.0;0.0;77.0;10.07"
"1;5;0;1900-1959;3;3;27;143;Southwest Airlines Co.;8569;107363;2292;1391212;13382999;6.178236301460919e-05;9.889412309998219e-05;13;Fort Lauderdale-Hollywood International;26.074;-80.152;Louis Armstrong New Orleans International;0.0;0.0;0.0;77.0;10.07"
"1;5;0;1700-1759;3;3;17;129;Southwest Airlines Co.;8569;107363;2292;1391212;13382999;6.178236301460919e-05;9.889412309998219e-05;11;Fort Lauderdale-Hollywood International;26.074;-80.152;Orlando International;0.0;0.0;0.0;77.0;10.07"
"1;5;0;1700-1759;1;3;17;175;Southwest Airlines Co.;8569;107363;2292;1391212;13382999;6.178236301460919e-05;9.889412309998219e-05;6;Fort Lauderdale-Hollywood International;26.074;-80.152;Stapleton International;0.0;0.0;0.0;77.0;10.07"
"1;5;0;1500-1559;1;3;17;175;Southwest Airlines Co.;8569;107363;2292;1391212;13382999;6.178236301460919e-05;9.889412309998219e-05;7;Fort Lauderdale-Hollywood International;26.074;-80.152;Dallas Love Field;0.0;0.0;0.0;77.0;10.07"
"1;5;0;1800-1859;5;3;9;143;Southwest Airlines Co.;8569;107363;2292;1391212;13382999;6.178236301460919e-05;9.889412309998219e-05;21;Fort Lauderdale-Hollywood International;26.074;-80.152;Bradley International;0.0;0.0;0.0;77.0;10.07"
"1;5;0;2100-2159;5;3;17;143;Southwest Airlines Co.;8569;107363;2292;1391212;13382999;6.178236301460919e-05;9.889412309998219e-05;13;Fort Lauderdale-Hollywood International;26.074;-80.152;Jacksonville International;0.0;0.0;0.0;77.0;10.07"
"1;5;0;1200-1259;3;3;16;143;Southwest Airlines Co.;8569;107363;2292;1391212;13382999;6.178236301460919e-05;9.889412309998219e-05;21;Fort Lauderdale-Hollywood International;26.074;-80.152;Friendship International;0.0;0.0;0.0;77.0;10.07"
"1;5;0;1900-1959;3;3;27;143;Southwest Airlines Co.;8569;107363;2292;1391212;13382999;6.178236301460919e-05;9.889412309998219e-05;20;Fort Lauderdale-Hollywood International;26.074;-80.152;Pittsburgh International;0.0;0.0;0.0;77.0;10.07"
"1;5;0;1200-1259;4;3;16;143;Southwest Airlines Co.;8569;107363;2292;1391212;13382999;6.178236301460919e-05;9.889412309998219e-05;14;Fort Lauderdale-Hollywood International;26.074;-80.152;Tampa International;0.0;0.0;0.0;77.0;10.07"
"1;5;0;2000-2059;4;3;21;143;Southwest Airlines Co.;8569;107363;2292;1391212;13382999;6.178236301460919e-05;9.889412309998219e-05;14;Fort Lauderdale-Hollywood International;26.074;-80.152;Lambert-St. Louis International;0.0;0.0;0.0;77.0;10.07"
"1;5;0;1400-1459;5;3;13;175;Southwest Airlines Co.;8569;107363;2292;1391212;13382999;6.178236301460919e-05;9.889412309998219e-05;3;Fort Lauderdale-Hollywood International;26.074;-80.152;Friendship International;0.0;0.0;0.0;77.0;10.07"
"1;5;0;1300-1359;4;3;11;143;Southwest Airlines Co.;8569;107363;2292;1391212;13382999;6.178236301460919e-05;9.889412309998219e-05;17;Fort Lauderdale-Hollywood International;26.074;-80.152;Atlanta Municipal;0.0;0.0;0.0;77.0;10.07"
"1;5;0;1400-1459;4;3;13;128;American Airlines Inc.;8569;75506;554;1391212;11744595;9.82082928995461e-05;0.00017728721959309724;17;Fort Lauderdale-Hollywood International;26.074;-80.152;Philadelphia International;0.0;0.0;0.0;77.0;10.07"
"1;5;1;1600-1659;5;3;23;172;American Airlines Inc.;8569;75506;554;1391212;11744595;9.82082928995461e-05;0.00017728721959309724;10;Fort Lauderdale-Hollywood International;26.074;-80.152;Dallas Fort Worth Regional;0.0;0.0;0.0;77.0;10.07"
"1;5;0;1100-1159;5;3;15;160;American Airlines Inc.;8569;75506;554;1391212;11744595;9.82082928995461e-05;0.00017728721959309724;5;Fort Lauderdale-Hollywood International;26.074;-80.152;Dallas Fort Worth Regional;0.0;0.0;0.0;77.0;10.07"
"1;5;0;1400-1459;4;3;13;228;Spirit Air Lines;8569;15023;1688;1391212;2688839;9.173723925704242e-06;0.00012465107307156237;1;Fort Lauderdale-Hollywood International;26.074;-80.152;Friendship International;0.0;0.0;0.0;77.0;10.07"
"1;5;0;1200-1259;3;3;16;129;Allegiant Air;8569;6713;240;1391212;1257616;1.3252580061983643e-05;0.00010774347590392701;11;Fort Lauderdale-Hollywood International;26.074;-80.152;Standiford Field;0.0;0.0;0.0;77.0;10.07"
"1;5;0;1200-1259;5;3;16;145;Spirit Air Lines;8569;15023;1688;1391212;2688839;9.173723925704242e-06;0.00012465107307156237;12;Fort Lauderdale-Hollywood International;26.074;-80.152;Atlanta Municipal;0.0;0.0;0.0;77.0;10.07"
"1;5;0;1800-1859;5;3;9;199;Delta Air Lines Inc.;8569;73508;1003;1391212;12460183;0.0001441658849878598;0.0001486602009422039;20;Fort Lauderdale-Hollywood International;26.074;-80.152;Detroit Metro Wayne County;0.0;0.0;0.0;77.0;10.07"
